frame,Si1_idx,O_idx,Si2_idx,angle_deg
20170,23,69,31,136.30428459045018
20170,25,71,30,138.23900575511942
20180,0,96,35,124.89447228142289
20180,1,49,12,141.00398246975087
20180,1,73,30,142.77355002128357
20180,1,97,32,150.53486228336507
20180,1,121,31,144.48386804256768
20180,2,74,31,149.1833911354519
20180,2,98,33,136.38498095342314
20180,2,122,30,145.50962158438855
20180,3,99,34,139.48260475985808
20180,4,76,27,145.16781380917843
20180,4,124,28,132.65211722172737
20180,5,77,29,145.017993421736
20180,5,125,26,133.93891265295358
20180,6,78,26,144.58676707908435
20180,6,102,30,154.61560104494725
20180,6,126,29,149.9793387905815
20180,7,79,28,131.2676604188641
20180,7,103,31,148.2334435966428
20180,7,127,27,144.27834194492928
20180,8,80,35,136.49631353980158
20180,8,104,27,135.34516239493055
20180,8,128,32,141.14807516242612
20180,9,57,13,129.20105593840725
20180,9,81,33,141.46772541505305
20180,9,105,28,132.19013742225667
20180,9,129,34,139.39368080601184
20180,10,82,34,143.87932787697815
20180,10,106,29,134.77293258338702
20180,10,130,33,144.6347535548346
20180,11,83,32,141.22211469881088
20180,11,107,26,134.62610184372906
20180,11,131,35,143.9677432490892
20180,12,84,20,148.3770210319024
20180,12,108,25,133.66486324830544
20180,13,91,16,125.66657093743106
20180,13,115,21,143.14480551015112
20180,14,60,27,134.41068139618105
20180,15,61,26,135.0086597326781
20180,16,62,28,145.4613941325119
20180,17,63,29,133.55469451792362
20180,18,64,35,151.76625140319462
20180,19,65,34,135.28357550840562
20180,20,66,32,140.231653815201
20180,21,67,33,143.55752901407934
20180,23,69,31,124.91028358362036
20180,25,71,30,138.57209487447074
20190,0,96,35,128.86235012908529
20190,1,49,12,142.1820455682515
20190,1,73,30,161.1192351233839
20190,1,97,32,141.68039902622425
20190,1,121,31,129.49055138182635
20190,2,74,31,167.2812335217411
20190,2,98,33,169.57912874171217
20190,2,122,30,143.6134199318625
20190,3,99,34,140.40483508653037
20190,4,76,27,146.54749026946044
20190,4,124,28,139.19572177170411
20190,5,77,29,168.26744920572256
20190,5,125,26,130.8779808083057
20190,6,78,26,162.31367436149682
20190,6,102,30,156.55693958146276
20190,6,126,29,142.20833879563568
20190,7,79,28,147.12320033454637
20190,7,103,31,150.73883899105934
20190,7,127,27,157.12305839956312
20190,8,80,35,151.7807647117497
20190,8,104,27,139.99051433728602
20190,8,128,32,132.35263633657587
20190,9,57,13,147.66974629530208
20190,9,81,33,132.57152952613603
20190,9,105,28,136.10386368618128
20190,9,129,34,144.65271508534985
20190,10,82,34,141.09592036910357
20190,10,106,29,142.48335448172045
20190,10,130,33,150.43358479307128
20190,11,83,32,141.03599294809393
20190,11,107,26,139.87002112296028
20190,11,131,35,136.7343539655155
20190,12,84,20,124.51978450563212
20190,12,108,25,130.5560069974338
20190,13,91,16,130.09534601589786
20190,13,115,21,141.56094772984798
20190,14,60,27,127.42642843778029
20190,15,61,26,132.43418975481654
20190,16,62,28,128.15153148906555
20190,17,63,29,136.5876445356287
20190,18,64,35,156.84973599905518
20190,19,65,34,129.46875576816905
20190,20,66,32,150.87328792910662
20190,21,67,33,136.63148909186629
20190,23,69,31,127.86431042704316
20190,25,71,30,130.84039814797114
20200,0,96,35,138.2013827726889
20200,1,49,12,142.8713939958037
20200,1,73,30,156.97651161011703
20200,1,97,32,144.09057010543688
20200,1,121,31,128.79584862291458
20200,2,74,31,162.8249392469328
20200,2,98,33,178.96731714510358
20200,2,122,30,140.96298414452139
20200,3,99,34,141.17662564476947
20200,4,76,27,154.4199972986969
20200,4,124,28,134.76095382334722
20200,5,77,29,161.20498640048717
20200,5,125,26,133.17356043695997
20200,6,78,26,163.7666225627325
20200,6,102,30,158.7515628318832
20200,6,126,29,140.6214072921911
20200,7,79,28,148.20855381865326
20200,7,103,31,146.29649336141935
20200,7,127,27,144.11269940065185
20200,8,80,35,144.9902564677393
20200,8,104,27,146.82692544603003
20200,8,128,32,129.2863619141195
20200,9,57,13,139.11852739318414
20200,9,81,33,151.1586049597882
20200,9,105,28,139.13244162253017
20200,9,129,34,138.2284723807559
20200,10,82,34,158.15912991579154
20200,10,106,29,151.4353427313404
20200,10,130,33,147.22592634675584
20200,11,83,32,140.43797492287345
20200,11,107,26,140.10857308965052
20200,11,131,35,133.2558992857708
20200,12,84,20,140.9308038952314
20200,12,108,25,142.54468395934748
20200,13,91,16,134.47071447354116
20200,13,115,21,141.07847969005562
20200,14,60,27,137.2350623795361
20200,15,61,26,139.07340964594343
20200,16,62,28,134.8471001234732
20200,17,63,29,125.81231772130536
20200,18,64,35,157.83296765226564
20200,19,65,34,137.8467557831639
20200,20,66,32,141.8107823283555
20200,21,67,33,131.08660499198538
20200,23,69,31,132.70250656148696
20200,25,71,30,138.16468645944906
20210,0,96,35,129.27370696634557
20210,1,49,12,132.9721532367319
20210,1,73,30,156.3471941789839
20210,1,97,32,149.82519091509553
20210,1,121,31,138.27501702673703
20210,2,74,31,167.7285873459193
20210,2,98,33,138.69786118806053
20210,2,122,30,143.3925826708923
20210,3,99,34,139.6586786139561
20210,4,76,27,136.2209257904306
20210,4,124,28,139.00003524665215
20210,5,77,29,157.3576919444586
20210,5,125,26,136.3686294853786
20210,6,78,26,156.0683535365215
20210,6,102,30,159.756607060675
20210,6,126,29,138.30738486072025
20210,7,79,28,140.94053785217534
20210,7,103,31,141.82313122612473
20210,7,127,27,150.6734159033625
20210,8,80,35,145.2468377178064
20210,8,104,27,138.04405453594268
20210,8,128,32,134.9911249550021
20210,9,57,13,131.0795855633381
20210,9,81,33,156.45597377401427
20210,9,105,28,142.6448317494864
20210,9,129,34,131.72533740307037
20210,10,82,34,151.1354939223254
20210,10,106,29,149.21485844978295
20210,10,130,33,148.7717639648393
20210,11,83,32,135.4468381908763
20210,11,107,26,145.45448472671617
20210,11,131,35,139.7775012453282
20210,12,84,20,128.55669806357096
20210,12,108,25,137.85948989222106
20210,13,91,16,131.627523133303
20210,13,115,21,149.43850166628573
20210,14,60,27,126.39211387894503
20210,15,61,26,136.49219191434722
20210,16,62,28,131.3814779006598
20210,17,63,29,138.05032972956343
20210,18,64,35,147.32616831682176
20210,19,65,34,142.05763586031404
20210,20,66,32,132.54558854815053
20210,21,67,33,136.26132125971583
20210,23,69,31,123.10321006799757
20210,25,71,30,126.12284248120032
20220,0,96,35,124.68594820704244
20220,1,49,12,137.0476185283986
20220,1,73,30,155.01254814741566
20220,1,97,32,145.6110068163244
20220,1,121,31,131.11640853303396
20220,2,74,31,172.74364197109392
20220,2,98,33,146.8533008440982
20220,2,122,30,130.47180331341073
20220,3,99,34,130.66801138193202
20220,4,76,27,144.90003091356255
20220,4,124,28,130.31238073958858
20220,5,77,29,166.86368826583495
20220,5,125,26,136.07584261592177
20220,6,78,26,152.06329286953152
20220,6,102,30,172.0835445026832
20220,6,126,29,138.4935058071708
20220,7,79,28,143.0222614883461
20220,7,103,31,144.07730180315946
20220,7,127,27,153.4259880451196
20220,8,80,35,137.14534170410604
20220,8,104,27,141.52320247758988
20220,8,128,32,143.90435070251775
20220,9,57,13,140.00566005866244
20220,9,81,33,147.4501469787666
20220,9,105,28,129.39585995304287
20220,9,129,34,137.80308252760074
20220,10,82,34,139.29160678722934
20220,10,106,29,154.0614160221536
20220,10,130,33,144.78916241018024
20220,11,83,32,135.14560873024897
20220,11,107,26,146.80296519541935
20220,11,131,35,139.07162892104887
20220,12,84,20,133.871676824794
20220,12,108,25,136.76163036879296
20220,13,91,16,130.6576940568711
20220,13,115,21,149.9235463578611
20220,14,60,27,127.07532570345518
20220,15,61,26,132.69349624859467
20220,16,62,28,139.18079143760937
20220,17,63,29,135.64863363000282
20220,18,64,35,157.85390194631594
20220,19,65,34,137.28334910093687
20220,20,66,32,145.62687586370714
20220,21,67,33,137.04072090596185
20220,23,69,31,133.6977266011346
20220,25,71,30,126.80657587878011
20230,0,96,35,140.28248490928218
20230,1,49,12,125.06184216911478
20230,1,73,30,144.46663745997455
20230,1,97,32,147.48235156233628
20230,1,121,31,147.74330092148327
20230,2,74,31,159.95047644309977
20230,2,98,33,152.00845968371274
20230,2,122,30,158.1492354999191
20230,3,99,34,138.2770170384011
20230,4,76,27,177.63280090533294
20230,4,124,28,129.38061325225522
20230,5,77,29,149.21210084279033
20230,5,125,26,135.12349732856094
20230,6,78,26,160.2354833533848
20230,6,102,30,160.8640959734108
20230,6,126,29,147.72095707029587
20230,7,79,28,164.17177556675625
20230,7,103,31,149.11778175136533
20230,7,127,27,124.8365582889619
20230,8,80,35,145.12325114388125
20230,8,104,27,136.74946643719676
20230,8,128,32,138.27281689399751
20230,9,57,13,136.47477240742697
20230,9,81,33,146.99476018923127
20230,9,105,28,129.84158360163065
20230,9,129,34,131.87635687123563
20230,10,82,34,141.2271233165665
20230,10,106,29,139.02741144080215
20230,10,130,33,147.90245229807914
20230,11,83,32,141.91375575328405
20230,11,107,26,140.80116679305442
20230,11,131,35,136.75460227978004
20230,12,84,20,134.86193371176202
20230,12,108,25,139.23339319818515
20230,13,91,16,130.92453413003932
20230,13,115,21,148.15468961173832
20230,14,60,27,134.62071719063684
20230,15,61,26,124.52817464218147
20230,16,62,28,142.0519313383893
20230,17,63,29,134.4922176724551
20230,18,64,35,157.12151102731457
20230,19,65,34,135.85791683124572
20230,20,66,32,133.3053133735397
20230,21,67,33,134.03702340686428
20230,23,69,31,121.52749404490491
20230,25,71,30,131.41595163119095
20240,0,96,35,143.81297744052017
20240,1,49,12,135.12593689943262
20240,1,73,30,162.06012812047348
20240,1,97,32,137.7441295367181
20240,1,121,31,132.57681303880753
20240,2,74,31,172.7608920962021
20240,2,98,33,145.77313980008407
20240,2,122,30,135.01533060000656
20240,3,99,34,124.57826192367708
20240,4,76,27,153.0410619575914
20240,4,124,28,131.6609225354667
20240,5,77,29,152.3410004113387
20240,5,125,26,141.8939147406123
20240,6,78,26,160.45814420988853
20240,6,102,30,145.6979854657251
20240,6,126,29,138.00716125666318
20240,7,79,28,152.32118788550605
20240,7,103,31,142.48196489993074
20240,7,127,27,138.07388153402223
20240,8,80,35,142.54883510667094
20240,8,104,27,145.8402063552783
20240,8,128,32,149.7075174464452
20240,9,57,13,138.16219933355453
20240,9,81,33,139.73883823404398
20240,9,105,28,133.2119255583685
20240,9,129,34,140.98470991240464
20240,10,82,34,128.17180940843105
20240,10,106,29,151.02001256220467
20240,10,130,33,146.7505235456889
20240,11,83,32,147.3402457347923
20240,11,107,26,147.396204906751
20240,11,131,35,144.86834138317124
20240,12,84,20,136.44269051036355
20240,12,108,25,142.55786629969688
20240,13,91,16,138.4816279711043
20240,13,115,21,151.60718870407905
20240,14,60,27,128.12160768226371
20240,15,61,26,125.58250813116686
20240,16,62,28,145.93224677354723
20240,17,63,29,126.30064407817227
20240,18,64,35,153.76866326949929
20240,19,65,34,143.02022690089197
20240,20,66,32,137.04523269242267
20240,21,67,33,144.41300559176267
20240,23,69,31,130.29860596482553
20240,25,71,30,150.333698128752
20250,0,96,35,128.59172921885613
20250,1,49,12,130.2084752718768
20250,1,73,30,151.11072693553663
20250,1,97,32,137.1669925177845
20250,1,121,31,150.13104772863534
20250,2,74,31,143.73383866005113
20250,2,98,33,156.57531447963737
20250,2,122,30,159.54410187697593
20250,3,99,34,135.85599458023043
20250,4,76,27,152.4039216156525
20250,4,124,28,138.2671378528059
20250,5,77,29,145.5381159354291
20250,5,125,26,132.84301109173632
20250,6,78,26,166.7059455671348
20250,6,102,30,168.9280497563804
20250,6,126,29,138.23486995010137
20250,7,79,28,149.51807713526992
20250,7,103,31,143.91109315495524
20250,7,127,27,141.00132245394857
20250,8,80,35,138.47288167521023
20250,8,104,27,139.99850073406026
20250,8,128,32,139.31956972672722
20250,9,57,13,142.2100566426863
20250,9,81,33,129.74775658151904
20250,9,105,28,139.025385343072
20250,9,129,34,145.7068232409567
20250,10,82,34,134.16140386158276
20250,10,106,29,151.77129823173672
20250,10,130,33,155.50705356677992
20250,11,83,32,140.22521848194322
20250,11,107,26,149.14499323695864
20250,11,131,35,139.46896356702248
20250,12,84,20,143.1951953274013
20250,12,108,25,143.56206882350915
20250,13,91,16,131.35865417699594
20250,13,115,21,148.1767597096128
20250,14,60,27,133.99806180275735
20250,15,61,26,130.05533954707565
20250,16,62,28,132.07965798867986
20250,17,63,29,139.0640558356332
20250,18,64,35,155.1184729825507
20250,19,65,34,135.99323071009107
20250,20,66,32,154.8781219276792
20250,21,67,33,134.9934511872771
20250,23,69,31,129.2711581775204
20250,25,71,30,123.70743650848156
20260,0,96,35,132.85680076702744
20260,1,49,12,125.83638295075204
20260,1,73,30,175.45123769663923
20260,1,97,32,143.70543245955824
20260,1,121,31,143.27635994023225
20260,2,74,31,158.59417078861216
20260,2,98,33,161.7684548362827
20260,2,122,30,139.4548691162364
20260,3,99,34,139.28033697161382
20260,4,76,27,152.9550700037377
20260,4,124,28,140.85222335395508
20260,5,77,29,159.3802104156351
20260,5,125,26,131.0903443749984
20260,6,78,26,162.90810807576977
20260,6,102,30,148.4939461250469
20260,6,126,29,143.17359110796716
20260,7,79,28,145.85923084987238
20260,7,103,31,145.3089658816315
20260,7,127,27,141.46852034677897
20260,8,80,35,133.21728476146154
20260,8,104,27,142.42273820685287
20260,8,128,32,137.41027143236724
20260,9,57,13,140.1319791207883
20260,9,81,33,137.0976778456732
20260,9,105,28,143.07205391499272
20260,9,129,34,143.82594552192907
20260,10,82,34,136.07889916528498
20260,10,106,29,151.79515519400454
20260,10,130,33,151.0415810835002
20260,11,83,32,131.3081548732387
20260,11,107,26,148.55599485864744
20260,11,131,35,139.78360726298433
20260,12,84,20,133.90506191157525
20260,12,108,25,130.60121297631866
20260,13,91,16,135.65611490084825
20260,13,115,21,136.87204145067412
20260,14,60,27,129.4863003718409
20260,15,61,26,130.0066374799564
20260,16,62,28,133.28551336960584
20260,17,63,29,126.79272265011227
20260,18,64,35,153.12827317158158
20260,19,65,34,139.7561402688876
20260,20,66,32,151.3368240353284
20260,21,67,33,146.60478422611504
20260,23,69,31,136.23698330181657
20260,25,71,30,141.20648930037154
20270,0,96,35,133.87805067149557
20270,1,49,12,134.77321038581113
20270,1,73,30,152.9510567365303
20270,1,97,32,138.79844306162204
20270,1,121,31,145.6883140002167
20270,2,74,31,150.94194732867123
20270,2,98,33,142.3737560301189
20270,2,122,30,154.4517165030587
20270,3,99,34,130.18418621793253
20270,4,76,27,156.70781912079613
20270,4,124,28,136.27778234594916
20270,5,77,29,148.5252555485963
20270,5,125,26,125.20838485513774
20270,6,78,26,163.66492160478535
20270,6,102,30,148.67060160096077
20270,6,126,29,144.64210927492846
20270,7,79,28,154.4685495662576
20270,7,103,31,163.4669189749539
20270,7,127,27,146.01949237082962
20270,8,80,35,139.66172337526845
20270,8,104,27,136.2979778163503
20270,8,128,32,138.5875370219848
20270,9,57,13,132.81760397615324
20270,9,81,33,136.46814717262575
20270,9,105,28,134.8464429718643
20270,9,129,34,131.97227132451417
20270,10,82,34,138.04977324094713
20270,10,106,29,139.64947716615487
20270,10,130,33,144.76185321588397
20270,11,83,32,137.02495291072916
20270,11,107,26,146.14013145035065
20270,11,131,35,142.74482905274093
20270,12,84,20,142.73869579332873
20270,12,108,25,136.56533558265858
20270,13,91,16,136.62119156144772
20270,13,115,21,169.71576720125387
20270,14,60,27,127.62165817028959
20270,15,61,26,125.6170598484815
20270,16,62,28,146.1489625098327
20270,17,63,29,141.586004357899
20270,18,64,35,152.4038663394663
20270,19,65,34,133.5748486655313
20270,20,66,32,144.9177557772867
20270,21,67,33,132.61364882366476
20270,23,69,31,118.35307554495397
20270,25,71,30,132.50204930959478
20280,0,96,35,138.85707193971731
20280,1,49,12,135.09964133547413
20280,1,73,30,151.37936355727385
20280,1,97,32,141.8022870028322
20280,1,121,31,132.87451161026917
20280,2,74,31,169.12152446399867
20280,2,98,33,159.58759153394826
20280,2,122,30,151.7714010443448
20280,3,99,34,138.23518999682835
20280,4,76,27,165.26870309098967
20280,4,124,28,135.54986736978535
20280,5,77,29,143.06560498400455
20280,5,125,26,141.4930043269356
20280,6,78,26,147.62030184544102
20280,6,102,30,160.6702967063426
20280,6,126,29,146.958810382226
20280,7,79,28,143.13403930024023
20280,7,103,31,143.20588949965884
20280,7,127,27,145.256313830973
20280,8,80,35,140.30599000270396
20280,8,104,27,148.37568081623164
20280,8,128,32,146.99138823864067
20280,9,57,13,133.55235079808125
20280,9,81,33,141.16956975200318
20280,9,105,28,141.97047229205165
20280,9,129,34,137.36654613394813
20280,10,82,34,129.21093543807245
20280,10,106,29,142.67582032934928
20280,10,130,33,147.82771429824322
20280,11,83,32,133.66550310753072
20280,11,107,26,145.55014953996746
20280,11,131,35,143.47968461147482
20280,12,84,20,129.0010378422019
20280,12,108,25,127.90306895475644
20280,13,91,16,138.37432723698024
20280,13,115,21,144.3552663839893
20280,14,60,27,129.65265205259755
20280,15,61,26,130.31538092880217
20280,16,62,28,141.09048183782411
20280,17,63,29,138.21126791005057
20280,18,64,35,150.08613861362733
20280,19,65,34,158.0610808806185
20280,20,66,32,145.80662790373398
20280,21,67,33,136.8303728094941
20280,23,69,31,137.03269461006346
20280,25,71,30,139.78430512584734
20290,0,96,35,150.0284300468417
20290,1,49,12,135.4868431229479
20290,1,73,30,160.1027122211829
20290,1,97,32,140.96395712802297
20290,1,121,31,127.35331549192458
20290,2,74,31,168.26818584766286
20290,2,98,33,155.0082379835988
20290,2,122,30,147.78434940122546
20290,3,99,34,142.1693878032135
20290,4,76,27,154.96416199755404
20290,4,124,28,128.15117607693924
20290,5,77,29,173.43106751674355
20290,5,125,26,130.48990698174705
20290,6,78,26,171.15582626490323
20290,6,102,30,153.58027165015466
20290,6,126,29,136.5066998578951
20290,7,79,28,158.58220221834796
20290,7,103,31,145.32332227404405
20290,7,127,27,132.64979180661712
20290,8,80,35,140.08535489598162
20290,8,104,27,149.85231510191474
20290,8,128,32,136.68872949242984
20290,9,57,13,140.32742423375768
20290,9,81,33,135.97940075072418
20290,9,105,28,142.3871384893349
20290,9,129,34,149.09665824382287
20290,10,82,34,137.993361867005
20290,10,106,29,147.57805406112334
20290,10,130,33,159.05740330926656
20290,11,83,32,126.99703557319442
20290,11,107,26,158.3012898653349
20290,11,131,35,141.1452620881337
20290,12,84,20,137.07549599082643
20290,12,108,25,136.79816628462913
20290,13,91,16,141.2186545852695
20290,13,115,21,138.1927220024937
20290,14,60,27,127.61082625920942
20290,15,61,26,128.96741946447332
20290,16,62,28,135.28040038287818
20290,17,63,29,126.4683311834914
20290,18,64,35,158.26552392310697
20290,19,65,34,129.5108933829772
20290,20,66,32,158.276352879094
20290,21,67,33,144.29701642845993
20290,23,69,31,139.08498110501586
20290,25,71,30,130.7414876310286
20300,0,96,35,128.1816528489139
20300,1,49,12,135.74177532307058
20300,1,73,30,145.79481080357877
20300,1,97,32,148.8050219971104
20300,1,121,31,140.0294266126695
20300,2,74,31,157.85031360707467
20300,2,98,33,152.51314675615595
20300,2,122,30,147.95849197442237
20300,3,99,34,130.84413124009532
20300,4,76,27,168.77191614151906
20300,4,124,28,125.68268971129127
20300,5,77,29,142.31983451751498
20300,5,125,26,141.1398492637967
20300,6,78,26,155.38235369200908
20300,6,102,30,162.1729976427937
20300,6,126,29,146.1375514225688
20300,7,79,28,143.35834371718184
20300,7,103,31,149.37263501864192
20300,7,127,27,129.25612818302852
20300,8,80,35,154.9608801845042
20300,8,104,27,144.66200451749668
20300,8,128,32,134.99658908016264
20300,9,57,13,132.76892976631686
20300,9,81,33,130.73952694508057
20300,9,105,28,135.11072564130046
20300,9,129,34,143.33104973985834
20300,10,82,34,125.44232915598067
20300,10,106,29,146.8166746325583
20300,10,130,33,167.55395358015866
20300,11,83,32,150.218804706992
20300,11,107,26,146.16556745269799
20300,11,131,35,140.33243120300637
20300,12,84,20,145.38561593656684
20300,12,108,25,135.59989924460007
20300,13,91,16,129.22012013733362
20300,13,115,21,132.60640462622692
20300,14,60,27,139.23092210814045
20300,15,61,26,126.91850385659478
20300,16,62,28,153.0207961822548
20300,17,63,29,132.1696851269226
20300,18,64,35,150.1283279398897
20300,19,65,34,143.53749650086922
20300,20,66,32,142.17973542840892
20300,21,67,33,144.38784764649606
20300,23,69,31,125.93744345234866
20300,25,71,30,132.91177260855127
20310,0,96,35,130.71943719661826
20310,1,49,12,127.97393210761601
20310,1,73,30,157.7341599389525
20310,1,97,32,151.70433802344283
20310,1,121,31,139.50116109336258
20310,2,74,31,164.89681534419202
20310,2,98,33,154.151905557331
20310,2,122,30,141.29653030323857
20310,3,99,34,128.42821934124575
20310,4,76,27,152.41415201453628
20310,4,124,28,138.6029174316125
20310,5,77,29,135.6851330795603
20310,5,125,26,133.4497906103739
20310,6,78,26,148.43838585081423
20310,6,102,30,153.6537998740448
20310,6,126,29,152.5321173534094
20310,7,79,28,142.46401645796982
20310,7,103,31,140.819215763248
20310,7,127,27,158.379584149507
20310,8,80,35,147.03726827541013
20310,8,104,27,140.2592030683739
20310,8,128,32,149.47324874040146
20310,9,57,13,140.71797603405233
20310,9,81,33,131.31093368373266
20310,9,105,28,133.03661640576073
20310,9,129,34,145.18340375671355
20310,10,82,34,133.6357840250031
20310,10,106,29,145.26809840059383
20310,10,130,33,153.94839836895503
20310,11,83,32,135.64494248201655
20310,11,107,26,144.93200537933254
20310,11,131,35,136.35974549256974
20310,12,84,20,136.08580850517734
20310,12,108,25,133.43316547081224
20310,13,91,16,131.28799133283007
20310,13,115,21,136.82246001113154
20310,14,60,27,121.5573317674587
20310,15,61,26,122.70028116159408
20310,16,62,28,137.9578011597025
20310,17,63,29,137.67981552626497
20310,18,64,35,151.8562053970049
20310,19,65,34,131.08747290870627
20310,20,66,32,137.99991619042322
20310,21,67,33,146.39697498480166
20310,23,69,31,136.64453340262253
20310,25,71,30,136.66831991213593
20320,0,96,35,132.3885473349008
20320,1,49,12,144.99203160835714
20320,1,73,30,139.38603330220542
20320,1,97,32,142.45666708024964
20320,1,121,31,142.48290961664077
20320,2,74,31,148.36622876397033
20320,2,98,33,142.54797524481808
20320,2,122,30,148.67145988750758
20320,3,99,34,124.90663384496456
20320,4,76,27,159.39732100008217
20320,4,124,28,134.0792835018843
20320,5,77,29,146.7994235638371
20320,5,125,26,133.00869512749716
20320,6,78,26,143.29005935474814
20320,6,102,30,139.28105211168912
20320,6,126,29,143.3345834781029
20320,7,79,28,160.67032581445773
20320,7,103,31,155.0554959888725
20320,7,127,27,142.4349311767404
20320,8,80,35,145.72692229698964
20320,8,104,27,150.44666355119762
20320,8,128,32,141.84767502710523
20320,9,57,13,136.113339811174
20320,9,81,33,131.1292551898264
20320,9,105,28,133.5590364342342
20320,9,129,34,140.1096038997558
20320,10,82,34,138.4266949917318
20320,10,106,29,136.45204100738155
20320,10,130,33,156.28972695121018
20320,11,83,32,143.24312126161857
20320,11,107,26,148.21351840050465
20320,11,131,35,139.53910310064725
20320,12,84,20,141.626699029101
20320,12,108,25,139.95266221773238
20320,13,91,16,133.07432062871428
20320,13,115,21,140.86708860799004
20320,14,60,27,130.74995726972247
20320,15,61,26,135.32657157283398
20320,16,62,28,140.22402568944744
20320,17,63,29,130.5074518496865
20320,18,64,35,154.20250936074794
20320,19,65,34,135.18243764253398
20320,20,66,32,149.17869913866124
20320,21,67,33,148.27293487148353
20320,23,69,31,120.01480057002559
20320,25,71,30,144.48861438313514
20330,0,96,35,127.74950047638765
20330,1,49,12,135.22578193303022
20330,1,73,30,141.09829550017068
20330,1,97,32,147.62838432948038
20330,1,121,31,142.13094828307098
20330,2,74,31,155.7379397750024
20330,2,98,33,156.96047635020858
20330,2,122,30,149.6456565650859
20330,3,99,34,133.28643148983605
20330,4,76,27,164.96180041824852
20330,4,124,28,139.11328020626394
20330,5,77,29,138.9381529960893
20330,5,125,26,134.8296212361221
20330,6,78,26,142.05005043977678
20330,6,102,30,155.58389872038686
20330,6,126,29,143.89986389491168
20330,7,79,28,145.75223882183957
20330,7,103,31,161.5901927768456
20330,7,127,27,145.064795382171
20330,8,80,35,139.7338203523322
20330,8,104,27,137.0616900338901
20330,8,128,32,154.97318240335474
20330,9,57,13,137.28310416547762
20330,9,81,33,141.33369972809535
20330,9,105,28,137.49291793739442
20330,9,129,34,134.5636437655985
20330,10,82,34,139.8703498414313
20330,10,106,29,144.92611013864703
20330,10,130,33,152.22935902321407
20330,11,83,32,139.34011992709188
20330,11,107,26,136.09462581387726
20330,11,131,35,148.6158591545904
20330,12,84,20,129.1015254864122
20330,12,108,25,132.36958856717786
20330,13,91,16,126.02641993688889
20330,13,115,21,141.71979895329432
20330,14,60,27,131.61059670489078
20330,15,61,26,139.81345848583567
20330,16,62,28,135.34310520517332
20330,17,63,29,135.6291386778337
20330,18,64,35,151.49688356126026
20330,19,65,34,129.40075345374837
20330,20,66,32,129.6337472944949
20330,21,67,33,136.89432524513956
20330,23,69,31,128.47611006407456
20330,25,71,30,137.82144860151786
20340,0,96,35,133.48179539457095
20340,1,49,12,144.67380638960333
20340,1,73,30,157.75923709905743
20340,1,97,32,143.4045681494808
20340,1,121,31,139.55312625525332
20340,2,74,31,158.4151830984856
20340,2,98,33,145.33687924744459
20340,2,122,30,145.42687417119424
20340,3,99,34,134.78653692219785
20340,4,76,27,154.31486275975635
20340,4,124,28,129.65763656457474
20340,5,77,29,155.86740051197086
20340,5,125,26,137.17398959391045
20340,6,78,26,165.84760459571478
20340,6,102,30,153.9197568613922
20340,6,126,29,139.51877266234493
20340,7,79,28,158.36226718291385
20340,7,103,31,157.46822017391074
20340,7,127,27,141.7765834586479
20340,8,80,35,137.15874012201127
20340,8,104,27,146.67310889636857
20340,8,128,32,140.33355569268102
20340,9,57,13,136.57460794647312
20340,9,81,33,139.83386112287369
20340,9,105,28,138.7927036343413
20340,9,129,34,134.59343045841112
20340,10,82,34,146.24323659903806
20340,10,106,29,154.17586889699479
20340,10,130,33,149.33007764338586
20340,11,83,32,131.76585425151674
20340,11,107,26,150.63612084613231
20340,11,131,35,132.5158818767309
20340,12,84,20,141.98562668143447
20340,12,108,25,141.17972510545206
20340,13,91,16,136.38688131705
20340,13,115,21,154.32105948638238
20340,14,60,27,134.82012133988272
20340,15,61,26,130.3580698558316
20340,16,62,28,141.9660828772307
20340,17,63,29,129.49053950669065
20340,18,64,35,162.2682307596754
20340,19,65,34,141.8355594212469
20340,20,66,32,144.87240634214157
20340,21,67,33,148.26473676205842
20340,23,69,31,131.07392036979599
20340,25,71,30,130.98632522078205
20350,0,96,35,133.91036988965575
20350,1,49,12,139.49464811709402
20350,1,73,30,132.4135488371978
20350,1,97,32,143.2488910874521
20350,1,121,31,138.07939012729557
20350,2,74,31,147.19063774508106
20350,2,98,33,140.0217904279033
20350,2,122,30,147.62683555410914
20350,3,99,34,159.00257995378254
20350,4,76,27,158.5675511143248
20350,4,124,28,139.33923311381733
20350,5,77,29,146.43612440926182
20350,5,125,26,149.02123608609622
20350,6,78,26,144.62286113987096
20350,6,102,30,149.56325484627723
20350,6,126,29,162.68289451662076
20350,7,79,28,146.84134558094283
20350,7,103,31,148.66741695152544
20350,7,127,27,132.32948318803895
20350,8,80,35,149.99446332361182
20350,8,104,27,149.68099526380132
20350,8,128,32,141.51624652800797
20350,9,57,13,137.53329110659803
20350,9,81,33,163.06945375265514
20350,9,105,28,148.20518165466007
20350,9,129,34,139.55163827826004
20350,10,82,34,153.2400107788766
20350,10,106,29,142.62031516224394
20350,10,130,33,139.1605363850919
20350,11,83,32,156.17492280590008
20350,11,107,26,143.0692148600197
20350,11,131,35,138.43944827866184
20350,12,84,20,128.500993543332
20350,12,108,25,130.79054472997265
20350,13,91,16,136.5614282581178
20350,13,115,21,147.5461083796497
20350,14,60,27,133.61307826065033
20350,15,61,26,135.78075038796112
20350,16,62,28,139.57336967909387
